match_id,season,team1,team2,venue,winner,player_of_match,toss_winner,toss_decision
548343,2012,Chennai Super Kings,Kings XI Punjab,"MA Chidambaram Stadium, Chepauk",Kings XI Punjab,Mandeep Singh,Kings XI Punjab,bat
548344,2012,Kolkata Knight Riders,Royal Challengers Bangalore,Eden Gardens,Kolkata Knight Riders,G Gambhir,Kolkata Knight Riders,bat
548345,2012,Delhi Daredevils,Rajasthan Royals,Feroz Shah Kotla,Delhi Daredevils,V Sehwag,Delhi Daredevils,bat
548346,2012,Mumbai Indians,Deccan Chargers,Wankhede Stadium,Mumbai Indians,DW Steyn,Mumbai Indians,field
548347,2012,Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk",Kolkata Knight Riders,G Gambhir,Chennai Super Kings,bat
548348,2012,Deccan Chargers,Pune Warriors,Barabati Stadium,Deccan Chargers,KC Sangakkara,Deccan Chargers,bat
548349,2012,Rajasthan Royals,Delhi Daredevils,Sawai Mansingh Stadium,Delhi Daredevils,P Negi,Rajasthan Royals,bat
548350,2012,Royal Challengers Bangalore,Kings XI Punjab,M Chinnaswamy Stadium,Kings XI Punjab,Azhar Mahmood,Kings XI Punjab,field
548351,2012,Pune Warriors,Mumbai Indians,Subrata Roy Sahara Stadium,Mumbai Indians,SL Malinga,Mumbai Indians,bat
548352,2012,Chennai Super Kings,Deccan Chargers,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,SK Raina,Chennai Super Kings,bat
548353,2012,Kolkata Knight Riders,Pune Warriors,Eden Gardens,Kolkata Knight Riders,SP Narine,Kolkata Knight Riders,bat
548354,2012,Kings XI Punjab,Rajasthan Royals,"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,SR Watson,Rajasthan Royals,bat
548355,2012,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,Mumbai Indians,DR Smith,Mumbai Indians,field
548356,2012,Royal Challengers Bangalore,Deccan Chargers,M Chinnaswamy Stadium,Royal Challengers Bangalore,AB de Villiers,Royal Challengers Bangalore,field
548357,2012,Delhi Daredevils,Kolkata Knight Riders,Feroz Shah Kotla,Kolkata Knight Riders,JH Kallis,Delhi Daredevils,bat
548358,2012,Pune Warriors,Rajasthan Royals,Subrata Roy Sahara Stadium,Rajasthan Royals,SR Watson,Pune Warriors,bat
548359,2012,Deccan Chargers,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",Kings XI Punjab,Mandeep Singh,Deccan Chargers,field
548360,2012,Mumbai Indians,Royal Challengers Bangalore,Wankhede Stadium,Royal Challengers Bangalore,CH Gayle,Royal Challengers Bangalore,field
548361,2012,Rajasthan Royals,Chennai Super Kings,Sawai Mansingh Stadium,Chennai Super Kings,BW Hilfenhaus,Chennai Super Kings,field
548362,2012,Pune Warriors,Royal Challengers Bangalore,Subrata Roy Sahara Stadium,Royal Challengers Bangalore,CH Gayle,Pune Warriors,field
548363,2012,Kolkata Knight Riders,Mumbai Indians,Eden Gardens,Mumbai Indians,RG Sharma,Mumbai Indians,bat
548364,2012,Chennai Super Kings,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,BW Hilfenhaus,Chennai Super Kings,field
548365,2012,Rajasthan Royals,Pune Warriors,Sawai Mansingh Stadium,Rajasthan Royals,A Chandila,Rajasthan Royals,bat
548366,2012,Kings XI Punjab,Deccan Chargers,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,DJ Hussey,Deccan Chargers,bat
548367,2012,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,Mumbai Indians,AT Rayudu,Mumbai Indians,field
548368,2012,Kolkata Knight Riders,Chennai Super Kings,Eden Gardens,Chennai Super Kings,MEK Hussey,Chennai Super Kings,field
548369,2012,Delhi Daredevils,Kings XI Punjab,Feroz Shah Kotla,Delhi Daredevils,UT Yadav,Kings XI Punjab,bat
548370,2012,Mumbai Indians,Kolkata Knight Riders,Wankhede Stadium,Kolkata Knight Riders,SP Narine,Mumbai Indians,field
548371,2012,Kings XI Punjab,Chennai Super Kings,Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,AC Gilchrist,Kings XI Punjab,field
548372,2012,Delhi Daredevils,Royal Challengers Bangalore,Feroz Shah Kotla,Royal Challengers Bangalore,CH Gayle,Delhi Daredevils,field
548373,2012,Deccan Chargers,Rajasthan Royals,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,DW Steyn,Rajasthan Royals,bat
548374,2012,Kings XI Punjab,Delhi Daredevils,Himachal Pradesh Cricket Association Stadium,Delhi Daredevils,UT Yadav,Delhi Daredevils,field
548375,2012,Pune Warriors,Kolkata Knight Riders,Subrata Roy Sahara Stadium,Kolkata Knight Riders,Shakib Al Hasan,Kolkata Knight Riders,bat
548376,2012,Deccan Chargers,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,DW Steyn,Royal Challengers Bangalore,field
548377,2012,Rajasthan Royals,Mumbai Indians,Sawai Mansingh Stadium,Mumbai Indians,DR Smith,Rajasthan Royals,bat
548378,2012,Delhi Daredevils,Kolkata Knight Riders,Subrata Roy Sahara Stadium,Kolkata Knight Riders,YK Pathan,Kolkata Knight Riders,bat
548379,2012,Chennai Super Kings,Mumbai Indians,M Chinnaswamy Stadium,Chennai Super Kings,MS Dhoni,Mumbai Indians,field
548380,2012,Delhi Daredevils,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,M Vijay,Delhi Daredevils,field
548381,2012,Kolkata Knight Riders,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",Kolkata Knight Riders,MS Bisla,Chennai Super Kings,bat
597998,2013,Kolkata Knight Riders,Delhi Daredevils,Eden Gardens,Kolkata Knight Riders,SP Narine,Kolkata Knight Riders,field
597999,2013,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,Royal Challengers Bangalore,CH Gayle,Mumbai Indians,field
598000,2013,Sunrisers Hyderabad,Pune Warriors,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,A Mishra,Pune Warriors,field
598001,2013,Delhi Daredevils,Rajasthan Royals,Feroz Shah Kotla,Rajasthan Royals,R Dravid,Rajasthan Royals,bat
598002,2013,Chennai Super Kings,Mumbai Indians,"MA Chidambaram Stadium, Chepauk",Mumbai Indians,KA Pollard,Mumbai Indians,bat
598003,2013,Pune Warriors,Kings XI Punjab,Subrata Roy Sahara Stadium,Kings XI Punjab,M Vohra,Pune Warriors,bat
598004,2013,Sunrisers Hyderabad,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",,GH Vihari,Royal Challengers Bangalore,bat
598005,2013,Rajasthan Royals,Kolkata Knight Riders,Sawai Mansingh Stadium,Rajasthan Royals,SK Trivedi,Kolkata Knight Riders,field
598006,2013,Mumbai Indians,Delhi Daredevils,Wankhede Stadium,Mumbai Indians,KD Karthik,Mumbai Indians,bat
598007,2013,Kings XI Punjab,Chennai Super Kings,"Punjab Cricket Association Stadium, Mohali",Chennai Super Kings,MEK Hussey,Chennai Super Kings,field
598008,2013,Royal Challengers Bangalore,Kolkata Knight Riders,M Chinnaswamy Stadium,Royal Challengers Bangalore,CH Gayle,Royal Challengers Bangalore,field
598009,2013,Pune Warriors,Rajasthan Royals,Subrata Roy Sahara Stadium,Pune Warriors,AJ Finch,Rajasthan Royals,bat
598010,2013,Delhi Daredevils,Sunrisers Hyderabad,Feroz Shah Kotla,Sunrisers Hyderabad,A Mishra,Delhi Daredevils,bat
598011,2013,Mumbai Indians,Pune Warriors,Wankhede Stadium,Mumbai Indians,RG Sharma,Mumbai Indians,bat
598012,2013,Chennai Super Kings,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,RA Jadeja,Chennai Super Kings,field
598013,2013,Kolkata Knight Riders,Sunrisers Hyderabad,Eden Gardens,Kolkata Knight Riders,G Gambhir,Kolkata Knight Riders,bat
598014,2013,Rajasthan Royals,Kings XI Punjab,Sawai Mansingh Stadium,Rajasthan Royals,JP Faulkner,Rajasthan Royals,field
598015,2013,Chennai Super Kings,Pune Warriors,"MA Chidambaram Stadium, Chepauk",Pune Warriors,SPD Smith,Pune Warriors,bat
598016,2013,Kings XI Punjab,Kolkata Knight Riders,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,MS Gony,Kolkata Knight Riders,field
598017,2013,Royal Challengers Bangalore,Delhi Daredevils,M Chinnaswamy Stadium,,V Kohli,Royal Challengers Bangalore,field
598018,2013,Pune Warriors,Sunrisers Hyderabad,Maharashtra Cricket Association Stadium,Sunrisers Hyderabad,A Mishra,Pune Warriors,field
598019,2013,Rajasthan Royals,Mumbai Indians,Sawai Mansingh Stadium,Rajasthan Royals,AM Rahane,Rajasthan Royals,bat
598020,2013,Delhi Daredevils,Chennai Super Kings,Feroz Shah Kotla,Chennai Super Kings,MEK Hussey,Chennai Super Kings,bat
598021,2013,Sunrisers Hyderabad,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,GH Vihari,Kings XI Punjab,bat
598022,2013,Kolkata Knight Riders,Chennai Super Kings,Eden Gardens,Chennai Super Kings,RA Jadeja,Kolkata Knight Riders,bat
598023,2013,Royal Challengers Bangalore,Rajasthan Royals,M Chinnaswamy Stadium,Royal Challengers Bangalore,R Vinay Kumar,Royal Challengers Bangalore,field
598024,2013,Delhi Daredevils,Mumbai Indians,Feroz Shah Kotla,Delhi Daredevils,V Sehwag,Mumbai Indians,bat
598025,2013,Kings XI Punjab,Pune Warriors,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,DA Miller,Kings XI Punjab,field
598026,2013,Chennai Super Kings,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,MEK Hussey,Rajasthan Royals,bat
598027,2013,Royal Challengers Bangalore,Pune Warriors,M Chinnaswamy Stadium,Royal Challengers Bangalore,CH Gayle,Pune Warriors,field
598028,2013,Kings XI Punjab,Delhi Daredevils,Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,DA Miller,Delhi Daredevils,field
598029,2013,Kolkata Knight Riders,Mumbai Indians,Eden Gardens,Mumbai Indians,DR Smith,Kolkata Knight Riders,bat
598030,2013,Chennai Super Kings,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,MS Dhoni,Sunrisers Hyderabad,bat
598031,2013,Kolkata Knight Riders,Kings XI Punjab,Eden Gardens,Kolkata Knight Riders,JH Kallis,Kings XI Punjab,bat
598032,2013,Rajasthan Royals,Sunrisers Hyderabad,Sawai Mansingh Stadium,Rajasthan Royals,JP Faulkner,Sunrisers Hyderabad,bat
598033,2013,Mumbai Indians,Royal Challengers Bangalore,Wankhede Stadium,Mumbai Indians,DR Smith,Mumbai Indians,bat
598034,2013,Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,MEK Hussey,Kolkata Knight Riders,field
598035,2013,Delhi Daredevils,Pune Warriors,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,DA Warner,Pune Warriors,field
598036,2013,Rajasthan Royals,Royal Challengers Bangalore,Sawai Mansingh Stadium,Rajasthan Royals,SV Samson,Rajasthan Royals,field
598037,2013,Mumbai Indians,Kings XI Punjab,Wankhede Stadium,Mumbai Indians,RG Sharma,Mumbai Indians,bat
598038,2013,Pune Warriors,Chennai Super Kings,Subrata Roy Sahara Stadium,Chennai Super Kings,MS Dhoni,Chennai Super Kings,bat
598039,2013,Sunrisers Hyderabad,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,I Sharma,Mumbai Indians,bat
598040,2013,Delhi Daredevils,Kolkata Knight Riders,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,DA Warner,Kolkata Knight Riders,bat
598041,2013,Chennai Super Kings,Kings XI Punjab,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,SK Raina,Chennai Super Kings,bat
598042,2013,Pune Warriors,Royal Challengers Bangalore,Subrata Roy Sahara Stadium,Royal Challengers Bangalore,AB de Villiers,Royal Challengers Bangalore,bat
598043,2013,Kolkata Knight Riders,Rajasthan Royals,Eden Gardens,Kolkata Knight Riders,YK Pathan,Rajasthan Royals,bat
598044,2013,Sunrisers Hyderabad,Delhi Daredevils,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,DJG Sammy,Delhi Daredevils,bat
598045,2013,Royal Challengers Bangalore,Kings XI Punjab,M Chinnaswamy Stadium,Kings XI Punjab,AC Gilchrist,Kings XI Punjab,field
598046,2013,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,Mumbai Indians,MG Johnson,Mumbai Indians,bat
598047,2013,Rajasthan Royals,Pune Warriors,Sawai Mansingh Stadium,Rajasthan Royals,AM Rahane,Pune Warriors,bat
598048,2013,Royal Challengers Bangalore,Sunrisers Hyderabad,M Chinnaswamy Stadium,Royal Challengers Bangalore,V Kohli,Sunrisers Hyderabad,bat
598049,2013,Rajasthan Royals,Delhi Daredevils,Sawai Mansingh Stadium,Rajasthan Royals,AM Rahane,Delhi Daredevils,bat
598050,2013,Mumbai Indians,Kolkata Knight Riders,Wankhede Stadium,Mumbai Indians,SR Tendulkar,Mumbai Indians,bat
598051,2013,Sunrisers Hyderabad,Chennai Super Kings,"Rajiv Gandhi International Stadium, Uppal",Chennai Super Kings,SK Raina,Sunrisers Hyderabad,field
598052,2013,Kings XI Punjab,Rajasthan Royals,"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,KK Cooper,Rajasthan Royals,field
598053,2013,Pune Warriors,Kolkata Knight Riders,Subrata Roy Sahara Stadium,Kolkata Knight Riders,G Gambhir,Kolkata Knight Riders,bat
598054,2013,Delhi Daredevils,Royal Challengers Bangalore,Feroz Shah Kotla,Royal Challengers Bangalore,JD Unadkat,Delhi Daredevils,field
598055,2013,Pune Warriors,Mumbai Indians,Subrata Roy Sahara Stadium,Mumbai Indians,MG Johnson,Pune Warriors,bat
598056,2013,Kings XI Punjab,Sunrisers Hyderabad,"Punjab Cricket Association Stadium, Mohali",Sunrisers Hyderabad,PA Patel,Kings XI Punjab,field
598057,2013,Kolkata Knight Riders,Royal Challengers Bangalore,JSCA International Stadium Complex,Kolkata Knight Riders,JH Kallis,Kolkata Knight Riders,field
598058,2013,Rajasthan Royals,Chennai Super Kings,Sawai Mansingh Stadium,Rajasthan Royals,SR Watson,Rajasthan Royals,field
598059,2013,Delhi Daredevils,Kings XI Punjab,Feroz Shah Kotla,Kings XI Punjab,Harmeet Singh,Kings XI Punjab,field
598060,2013,Mumbai Indians,Sunrisers Hyderabad,Wankhede Stadium,Mumbai Indians,KA Pollard,Sunrisers Hyderabad,bat
598061,2013,Kolkata Knight Riders,Pune Warriors,JSCA International Stadium Complex,Pune Warriors,MK Pandey,Kolkata Knight Riders,field
598062,2013,Chennai Super Kings,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,MS Dhoni,Chennai Super Kings,bat
598063,2013,Mumbai Indians,Rajasthan Royals,Wankhede Stadium,Mumbai Indians,AP Tare,Rajasthan Royals,field
598064,2013,Kings XI Punjab,Royal Challengers Bangalore,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,DA Miller,Kings XI Punjab,field
598065,2013,Sunrisers Hyderabad,Rajasthan Royals,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,A Mishra,Sunrisers Hyderabad,bat
598066,2013,Kings XI Punjab,Mumbai Indians,Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Azhar Mahmood,Mumbai Indians,field
598067,2013,Pune Warriors,Delhi Daredevils,Subrata Roy Sahara Stadium,Pune Warriors,LJ Wright,Pune Warriors,bat
598068,2013,Royal Challengers Bangalore,Chennai Super Kings,M Chinnaswamy Stadium,Royal Challengers Bangalore,V Kohli,Chennai Super Kings,field
598069,2013,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,PA Patel,Kolkata Knight Riders,bat
598070,2013,Chennai Super Kings,Mumbai Indians,Feroz Shah Kotla,Chennai Super Kings,MEK Hussey,Chennai Super Kings,bat
598071,2013,Rajasthan Royals,Sunrisers Hyderabad,Feroz Shah Kotla,Rajasthan Royals,BJ Hodge,Sunrisers Hyderabad,bat
598072,2013,Mumbai Indians,Rajasthan Royals,Eden Gardens,Mumbai Indians,Harbhajan Singh,Rajasthan Royals,bat
598073,2013,Chennai Super Kings,Mumbai Indians,Eden Gardens,Mumbai Indians,KA Pollard,Mumbai Indians,bat
729279,2014,Mumbai Indians,Kolkata Knight Riders,Sheikh Zayed Stadium,Kolkata Knight Riders,JH Kallis,Kolkata Knight Riders,bat
729281,2014,Delhi Daredevils,Royal Challengers Bangalore,Sharjah Cricket Stadium,Royal Challengers Bangalore,YS Chahal,Royal Challengers Bangalore,field
729283,2014,Chennai Super Kings,Kings XI Punjab,Sheikh Zayed Stadium,Kings XI Punjab,GJ Maxwell,Chennai Super Kings,bat
729285,2014,Sunrisers Hyderabad,Rajasthan Royals,Sheikh Zayed Stadium,Rajasthan Royals,AM Rahane,Rajasthan Royals,field
729287,2014,Royal Challengers Bangalore,Mumbai Indians,Dubai International Cricket Stadium,Royal Challengers Bangalore,PA Patel,Royal Challengers Bangalore,field
729289,2014,Kolkata Knight Riders,Delhi Daredevils,Dubai International Cricket Stadium,Delhi Daredevils,JP Duminy,Kolkata Knight Riders,bat
729291,2014,Rajasthan Royals,Kings XI Punjab,Sharjah Cricket Stadium,Kings XI Punjab,GJ Maxwell,Kings XI Punjab,field
729293,2014,Chennai Super Kings,Delhi Daredevils,Sheikh Zayed Stadium,Chennai Super Kings,SK Raina,Chennai Super Kings,bat
729295,2014,Kings XI Punjab,Sunrisers Hyderabad,Sharjah Cricket Stadium,Kings XI Punjab,GJ Maxwell,Sunrisers Hyderabad,field
729297,2014,Rajasthan Royals,Chennai Super Kings,Dubai International Cricket Stadium,Chennai Super Kings,RA Jadeja,Rajasthan Royals,field
729299,2014,Royal Challengers Bangalore,Kolkata Knight Riders,Sharjah Cricket Stadium,Kolkata Knight Riders,CA Lynn,Royal Challengers Bangalore,field
729301,2014,Sunrisers Hyderabad,Delhi Daredevils,Dubai International Cricket Stadium,Sunrisers Hyderabad,AJ Finch,Sunrisers Hyderabad,bat
729303,2014,Chennai Super Kings,Mumbai Indians,Dubai International Cricket Stadium,Chennai Super Kings,MM Sharma,Mumbai Indians,bat
729305,2014,Rajasthan Royals,Royal Challengers Bangalore,Sheikh Zayed Stadium,Rajasthan Royals,PV Tambe,Rajasthan Royals,field
729307,2014,Kolkata Knight Riders,Kings XI Punjab,Sheikh Zayed Stadium,Kings XI Punjab,Sandeep Sharma,Kolkata Knight Riders,field
729309,2014,Delhi Daredevils,Mumbai Indians,Sharjah Cricket Stadium,Delhi Daredevils,M Vijay,Mumbai Indians,bat
729311,2014,Sunrisers Hyderabad,Chennai Super Kings,Sharjah Cricket Stadium,Chennai Super Kings,DR Smith,Sunrisers Hyderabad,bat
729313,2014,Kings XI Punjab,Royal Challengers Bangalore,Dubai International Cricket Stadium,Kings XI Punjab,Sandeep Sharma,Kings XI Punjab,field
729315,2014,Kolkata Knight Riders,Rajasthan Royals,Sheikh Zayed Stadium,,JP Faulkner,Rajasthan Royals,bat
729317,2014,Mumbai Indians,Sunrisers Hyderabad,Dubai International Cricket Stadium,Sunrisers Hyderabad,B Kumar,Mumbai Indians,field
733971,2014,Chennai Super Kings,Kolkata Knight Riders,JSCA International Stadium Complex,Chennai Super Kings,RA Jadeja,Chennai Super Kings,bat
733973,2014,Mumbai Indians,Kings XI Punjab,Wankhede Stadium,Mumbai Indians,CJ Anderson,Kings XI Punjab,bat
733975,2014,Delhi Daredevils,Rajasthan Royals,Feroz Shah Kotla,Rajasthan Royals,KK Nair,Rajasthan Royals,field
733977,2014,Royal Challengers Bangalore,Sunrisers Hyderabad,M Chinnaswamy Stadium,Royal Challengers Bangalore,AB de Villiers,Royal Challengers Bangalore,field
733979,2014,Rajasthan Royals,Kolkata Knight Riders,"Sardar Patel Stadium, Motera",Rajasthan Royals,PV Tambe,Kolkata Knight Riders,field
733981,2014,Delhi Daredevils,Chennai Super Kings,Feroz Shah Kotla,Chennai Super Kings,DR Smith,Chennai Super Kings,field
733983,2014,Mumbai Indians,Royal Challengers Bangalore,Wankhede Stadium,Mumbai Indians,RG Sharma,Royal Challengers Bangalore,field
733985,2014,Delhi Daredevils,Kolkata Knight Riders,Feroz Shah Kotla,Kolkata Knight Riders,G Gambhir,Delhi Daredevils,bat
733987,2014,Kings XI Punjab,Chennai Super Kings,Barabati Stadium,Kings XI Punjab,GJ Maxwell,Chennai Super Kings,field
733989,2014,Rajasthan Royals,Sunrisers Hyderabad,"Sardar Patel Stadium, Motera",Sunrisers Hyderabad,B Kumar,Rajasthan Royals,field
733991,2014,Royal Challengers Bangalore,Kings XI Punjab,M Chinnaswamy Stadium,Kings XI Punjab,Sandeep Sharma,Royal Challengers Bangalore,field
733993,2014,Delhi Daredevils,Sunrisers Hyderabad,Feroz Shah Kotla,Sunrisers Hyderabad,DW Steyn,Sunrisers Hyderabad,field
733995,2014,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,Chennai Super Kings,DR Smith,Chennai Super Kings,field
733997,2014,Kings XI Punjab,Kolkata Knight Riders,Barabati Stadium,Kolkata Knight Riders,G Gambhir,Kolkata Knight Riders,field
733999,2014,Royal Challengers Bangalore,Rajasthan Royals,M Chinnaswamy Stadium,Rajasthan Royals,JP Faulkner,Royal Challengers Bangalore,bat
734001,2014,Sunrisers Hyderabad,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",Mumbai Indians,AT Rayudu,Sunrisers Hyderabad,bat
734003,2014,Chennai Super Kings,Rajasthan Royals,JSCA International Stadium Complex,Chennai Super Kings,RA Jadeja,Rajasthan Royals,bat
734005,2014,Royal Challengers Bangalore,Delhi Daredevils,M Chinnaswamy Stadium,Royal Challengers Bangalore,Yuvraj Singh,Delhi Daredevils,field
734007,2014,Sunrisers Hyderabad,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",Kings XI Punjab,WP Saha,Kings XI Punjab,field
734009,2014,Kolkata Knight Riders,Mumbai Indians,Barabati Stadium,Kolkata Knight Riders,RV Uthappa,Kolkata Knight Riders,field
734011,2014,Rajasthan Royals,Delhi Daredevils,"Sardar Patel Stadium, Motera",Rajasthan Royals,AM Rahane,Delhi Daredevils,field
734013,2014,Chennai Super Kings,Royal Challengers Bangalore,JSCA International Stadium Complex,Royal Challengers Bangalore,AB de Villiers,Chennai Super Kings,bat
734015,2014,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",Kolkata Knight Riders,UT Yadav,Sunrisers Hyderabad,bat
734017,2014,Rajasthan Royals,Mumbai Indians,"Sardar Patel Stadium, Motera",Mumbai Indians,MEK Hussey,Mumbai Indians,bat
734019,2014,Delhi Daredevils,Kings XI Punjab,Feroz Shah Kotla,Kings XI Punjab,AR Patel,Kings XI Punjab,field
734021,2014,Sunrisers Hyderabad,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,DA Warner,Royal Challengers Bangalore,bat
734023,2014,Kolkata Knight Riders,Chennai Super Kings,Eden Gardens,Kolkata Knight Riders,RV Uthappa,Kolkata Knight Riders,field
734025,2014,Kings XI Punjab,Mumbai Indians,"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,LMP Simmons,Mumbai Indians,field
734027,2014,Kolkata Knight Riders,Royal Challengers Bangalore,Eden Gardens,Kolkata Knight Riders,RV Uthappa,Royal Challengers Bangalore,field
734029,2014,Chennai Super Kings,Sunrisers Hyderabad,JSCA International Stadium Complex,Sunrisers Hyderabad,DA Warner,Sunrisers Hyderabad,field
734031,2014,Mumbai Indians,Delhi Daredevils,Wankhede Stadium,Mumbai Indians,MEK Hussey,Delhi Daredevils,field
734033,2014,Kings XI Punjab,Rajasthan Royals,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,SE Marsh,Rajasthan Royals,field
734035,2014,Royal Challengers Bangalore,Chennai Super Kings,M Chinnaswamy Stadium,Chennai Super Kings,MS Dhoni,Chennai Super Kings,field
734037,2014,Kolkata Knight Riders,Sunrisers Hyderabad,Eden Gardens,Kolkata Knight Riders,YK Pathan,Kolkata Knight Riders,field
734039,2014,Kings XI Punjab,Delhi Daredevils,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,M Vohra,Kings XI Punjab,field
734041,2014,Mumbai Indians,Rajasthan Royals,Wankhede Stadium,Mumbai Indians,CJ Anderson,Mumbai Indians,field
734043,2014,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,Kolkata Knight Riders,UT Yadav,Kings XI Punjab,field
734045,2014,Chennai Super Kings,Mumbai Indians,Brabourne Stadium,Chennai Super Kings,SK Raina,Chennai Super Kings,field
734047,2014,Chennai Super Kings,Kings XI Punjab,Wankhede Stadium,Kings XI Punjab,V Sehwag,Chennai Super Kings,field
734049,2014,Kolkata Knight Riders,Kings XI Punjab,M Chinnaswamy Stadium,Kolkata Knight Riders,MK Pandey,Kolkata Knight Riders,field
829705,2015,Kolkata Knight Riders,Mumbai Indians,Eden Gardens,Kolkata Knight Riders,M Morkel,Kolkata Knight Riders,field
829707,2015,Chennai Super Kings,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,A Nehra,Delhi Daredevils,field
829709,2015,Kings XI Punjab,Rajasthan Royals,Maharashtra Cricket Association Stadium,Rajasthan Royals,JP Faulkner,Kings XI Punjab,field
829711,2015,Chennai Super Kings,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,BB McCullum,Chennai Super Kings,bat
829713,2015,Kolkata Knight Riders,Royal Challengers Bangalore,Eden Gardens,Royal Challengers Bangalore,CH Gayle,Royal Challengers Bangalore,field
829715,2015,Delhi Daredevils,Rajasthan Royals,Feroz Shah Kotla,Rajasthan Royals,DJ Hooda,Rajasthan Royals,field
829717,2015,Mumbai Indians,Kings XI Punjab,Wankhede Stadium,Kings XI Punjab,GJ Bailey,Mumbai Indians,field
829719,2015,Royal Challengers Bangalore,Sunrisers Hyderabad,M Chinnaswamy Stadium,Sunrisers Hyderabad,DA Warner,Sunrisers Hyderabad,field
829721,2015,Rajasthan Royals,Mumbai Indians,"Sardar Patel Stadium, Motera",Rajasthan Royals,SPD Smith,Mumbai Indians,bat
829723,2015,Kolkata Knight Riders,Chennai Super Kings,Eden Gardens,Kolkata Knight Riders,AD Russell,Kolkata Knight Riders,field
829725,2015,Kings XI Punjab,Delhi Daredevils,Maharashtra Cricket Association Stadium,Delhi Daredevils,MA Agarwal,Kings XI Punjab,bat
829727,2015,Sunrisers Hyderabad,Rajasthan Royals,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Rajasthan Royals,AM Rahane,Rajasthan Royals,field
829729,2015,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,Chennai Super Kings,A Nehra,Mumbai Indians,bat
829731,2015,Sunrisers Hyderabad,Delhi Daredevils,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Delhi Daredevils,JP Duminy,Delhi Daredevils,bat
829733,2015,Kings XI Punjab,Kolkata Knight Riders,Maharashtra Cricket Association Stadium,Kolkata Knight Riders,AD Russell,Kolkata Knight Riders,field
829735,2015,Rajasthan Royals,Chennai Super Kings,"Sardar Patel Stadium, Motera",Rajasthan Royals,AM Rahane,Chennai Super Kings,bat
